time	V(a)	V(a1)
1.481381320332460e-01	4.937938e-01	1.417301e+01
1.485781320332458e-01	4.952604e-01	1.108884e+01
1.490181320332456e-01	4.967271e-01	7.793125e+00
1.494581320332455e-01	4.981938e-01	4.348742e+00
1.498781320332453e-01	4.995938e-01	9.825824e-01
1.499981320332452e-01	4.999938e-01	1.511239e-02
1.500000000000000e-01	5.000000e-01	4.863559e-05 Step Information: Vcc=75  (Step: 2/4)
0.000000000000000e+00	1.000000e-06	2.922616e-23
3.199999820679977e-09	1.010667e-06	3.319006e-06
6.399999641359955e-09	1.021333e-06	1.223317e-05
1.279999928271991e-08	1.042667e-06	4.276296e-05
2.559999856543982e-08	1.085333e-06	1.351123e-04
4.626788809988794e-08	1.154226e-06	3.289374e-04
6.733598985577962e-08	1.224453e-06	5.575101e-04
9.611449948877406e-08	1.320381e-06	8.916917e-04
1.977161024758267e-07	1.659052e-06	2.107427e-03
2.849241193739013e-07	1.949745e-06	3.158200e-03
6.338718412885122e-07	3.112902e-06	7.375672e-03
8.432444448973506e-07	3.810809e-06	9.908109e-03
1.152880566026973e-06	4.842927e-06	1.365346e-02
1.710355370512129e-06	6.701173e-06	2.039670e-02
2.825304979482441e-06	1.041766e-05	3.388321e-02
5.055204197423066e-06	1.785065e-05	6.085633e-02
9.515002633304315e-06	3.271661e-05	1.148029e-01
1.843459950506681e-05	6.244854e-05	2.226960e-01
3.627379324859181e-05	1.219124e-04	4.384764e-01
5.627379324859181e-05	1.885789e-04	6.803772e-01
7.627379324859181e-05	2.552455e-04	9.222511e-01
1.362737932485918e-04	4.552451e-04	1.647620e+00
2.562737932485918e-04	8.552443e-04	3.096346e+00
6.362737932485922e-04	2.121908e-03	7.645181e+00
1.056273793248593e-03	3.521906e-03	1.254363e+01
1.096273793248593e-03	3.655239e-03	1.300009e+01
1.116273793248593e-03	3.721905e-03	1.322754e+01
1.136273793248593e-03	3.788572e-03	1.345446e+01
1.156273793248594e-03	3.855238e-03	1.368083e+01
1.236273793248594e-03	4.121904e-03	1.458080e+01
1.676273793248595e-03	5.588568e-03	1.935097e+01
2.016273793248596e-03	6.721899e-03	2.278868e+01
2.356273793248596e-03	7.855230e-03	2.596667e+01
2.716273793248597e-03	9.055228e-03	2.900832e+01
3.076273793248598e-03	1.025523e-02	3.167936e+01
3.196273793248599e-03	1.065522e-02	3.248130e+01
3.216273793248599e-03	1.072189e-02	3.261045e+01
3.236273793248599e-03	1.078856e-02	3.273816e+01
3.256273793248599e-03	1.085522e-02	3.286420e+01
3.274027011108344e-03	1.091440e-02	3.297410e+01
3.292688620810761e-03	1.097661e-02	3.308686e+01
3.310421027847568e-03	1.103571e-02	3.319160e+01
3.314931092944165e-03	1.105075e-02	3.321728e+01
3.320925721135059e-03	1.107073e-02	3.325101e+01
3.325727061269145e-03	1.108673e-02	3.327755e+01
3.328671039552497e-03	1.109655e-02	3.329359e+01
3.328705197670884e-03	1.109666e-02	3.329361e+01
3.328724584617711e-03	1.109673e-02	3.329323e+01
3.328746172978723e-03	1.109680e-02	3.329134e+01
3.328772484007633e-03	1.109689e-02	3.328496e+01
3.328790033634393e-03	1.109695e-02	3.327438e+01
3.328804542334731e-03	1.109699e-02	3.325542e+01
3.328817857038590e-03	1.109704e-02	3.322195e+01
3.328831192792208e-03	1.109708e-02	3.316142e+01
3.328844737034617e-03	1.109713e-02	3.305191e+01
3.328859740050346e-03	1.109718e-02	3.284312e+01
3.328873447042413e-03	1.109722e-02	3.251967e+01
3.328887979943731e-03	1.109727e-02	3.196109e+01
3.328901944633497e-03	1.109732e-02	3.112452e+01
3.328916743469405e-03	1.109737e-02	2.982258e+01
3.328931698268466e-03	1.109742e-02	2.804095e+01
3.328947739389143e-03	1.109747e-02	2.571720e+01
3.328954467401984e-03	1.109749e-02	2.463265e+01
3.328964425687703e-03	1.109753e-02	2.299135e+01
3.328970760870408e-03	1.109755e-02	2.202057e+01
3.328978660471409e-03	1.109757e-02	2.098665e+01
3.328994459673411e-03	1.109763e-02	1.941875e+01
3.329019208643006e-03	1.109771e-02	1.767037e+01
3.329024737341773e-03	1.109773e-02	1.740428e+01
3.329035794739309e-03	1.109776e-02	1.705824e+01
3.329057909534380e-03	1.109784e-02	1.660595e+01
3.329102139124522e-03	1.109799e-02	1.612180e+01
3.329144098635046e-03	1.109813e-02	1.591161e+01
3.329207129987430e-03	1.109833e-02	1.579731e+01
3.329444690091472e-03	1.109913e-02	1.571452e+01
3.622800173429688e-03	1.207698e-02	1.580340e+01
3.962800173429689e-03	1.321031e-02	1.591689e+01
4.302800173429690e-03	1.434364e-02	1.602179e+01
4.642800173429691e-03	1.547697e-02	1.611502e+01
4.982800173429692e-03	1.661030e-02	1.619352e+01
5.322800173429692e-03	1.774363e-02	1.625425e+01
5.662800173429693e-03	1.887696e-02	1.629431e+01
6.002800173429694e-03	2.001029e-02	1.631096e+01
6.342800173429695e-03	2.114362e-02	1.630164e+01
6.662800173429696e-03	2.221029e-02	1.626705e+01
6.982800173429697e-03	2.327695e-02	1.620551e+01
7.282800173429698e-03	2.427695e-02	1.612165e+01
7.582800173429698e-03	2.527695e-02	1.601052e+01
7.862800173429697e-03	2.621028e-02	1.587950e+01
8.122800173429687e-03	2.707695e-02	1.572928e+01
8.342800173429678e-03	2.781028e-02	1.556991e+01
8.442800173429674e-03	2.814361e-02	1.547740e+01
8.482800173429672e-03	2.827694e-02	1.543160e+01
8.502800173429671e-03	2.834361e-02	1.540453e+01
8.522800173429670e-03	2.841028e-02	1.537174e+01
8.542800173429670e-03	2.847694e-02	1.532875e+01
8.562800173429669e-03	2.854361e-02	1.527143e+01
8.602800173429667e-03	2.867694e-02	1.512581e+01
8.622800173429666e-03	2.874361e-02	1.504790e+01
8.642800173429666e-03	2.881028e-02	1.496888e+01
8.662800173429665e-03	2.887694e-02	1.488834e+01
8.682800173429664e-03	2.894361e-02	1.480613e+01
8.702800173429663e-03	2.901028e-02	1.472135e+01
8.722800173429662e-03	2.907694e-02	1.463300e+01
8.742800173429661e-03	2.914361e-02	1.453759e+01
8.762800173429661e-03	2.921028e-02	1.443104e+01
8.782800173429660e-03	2.927694e-02	1.431483e+01
8.782839235929660e-03	2.927707e-02	1.431249e+01
8.782917360929661e-03	2.927733e-02	1.430755e+01
8.783018080068872e-03	2.927767e-02	1.430691e+01
8.783119357275077e-03	2.927801e-02	1.430644e+01
8.783236017253308e-03	2.927840e-02	1.430554e+01
8.785556307704669e-03	2.928613e-02	1.428793e+01
8.787410608495900e-03	2.929231e-02	1.427319e+01
8.790967905839300e-03	2.930417e-02	1.424406e+01
8.792367224158645e-03	2.930883e-02	1.423200e+01
8.794254643853687e-03	2.931512e-02	1.421532e+01
8.794482501697254e-03	2.931588e-02	1.421338e+01
8.794580571945635e-03	2.931621e-02	1.421339e+01
8.794626999306677e-03	2.931636e-02	1.421536e+01
8.794685123057930e-03	2.931656e-02	1.422094e+01
8.794748303658182e-03	2.931677e-02	1.422755e+01
8.794779611943021e-03	2.931687e-02	1.422963e+01
8.794814700652831e-03	2.931699e-02	1.423060e+01
8.794858028475658e-03	2.931713e-02	1.423102e+01
8.794920465098182e-03	2.931734e-02	1.423100e+01
8.794963770957702e-03	2.931749e-02	1.423077e+01
8.795003266697762e-03	2.931762e-02	1.423047e+01
8.795046604370440e-03	2.931776e-02	1.423008e+01
8.795092867220173e-03	2.931792e-02	1.422963e+01
8.795136865630267e-03	2.931806e-02	1.422918e+01
8.795179257875915e-03	2.931821e-02	1.422873e+01
8.795219697749464e-03	2.931834e-02	1.422829e+01
8.795322877713896e-03	2.931868e-02	1.422715e+01
8.795547056408075e-03	2.931943e-02	1.422464e+01
8.817537891472169e-03	2.939273e-02	1.397712e+01
8.832463650788843e-03	2.944249e-02	1.380870e+01
8.852463650788843e-03	2.950915e-02	1.358258e+01
8.872463650788842e-03	2.957582e-02	1.335594e+01
9.312463650788824e-03	3.104248e-02	8.252462e+00
9.752463650788806e-03	3.250915e-02	2.991549e+00
9.992463650788796e-03	3.330915e-02	9.143370e-02
1.007246365078879e-02	3.357581e-02	-8.761960e-01
1.045246365078878e-02	3.484248e-02	-5.454495e+00
1.087246365078876e-02	3.624247e-02	-1.042176e+01
1.113246365078875e-02	3.710914e-02	-1.341132e+01
1.115246365078875e-02	3.717580e-02	-1.363783e+01
1.117246365078875e-02	3.724247e-02	-1.386378e+01
1.119246365078875e-02	3.730914e-02	-1.408918e+01
1.125246365078874e-02	3.750914e-02	-1.476195e+01
1.169246365078873e-02	3.897580e-02	-1.952020e+01
1.203246365078871e-02	4.010913e-02	-2.294646e+01
1.237246365078870e-02	4.124246e-02	-2.611120e+01
1.273246365078868e-02	4.244246e-02	-2.913703e+01
1.309246365078867e-02	4.364246e-02	-3.179061e+01
1.339246365078866e-02	4.464246e-02	-3.369293e+01
1.341246365078866e-02	4.470912e-02	-3.380923e+01
1.343246365078866e-02	4.477579e-02	-3.392406e+01
1.345246365078866e-02	4.484246e-02	-3.403718e+01
1.347246365078865e-02	4.490912e-02	-3.414819e+01
1.349246365078865e-02	4.497579e-02	-3.425648e+01
1.351246365078865e-02	4.504246e-02	-3.436127e+01
1.353277126797615e-02	4.511015e-02	-3.446449e+01
1.353630503394044e-02	4.512193e-02	-3.448170e+01
1.353632587758193e-02	4.512200e-02	-3.448157e+01
1.353636756486492e-02	4.512214e-02	-3.448002e+01
1.353638845591264e-02	4.512221e-02	-3.447691e+01
1.353641050017342e-02	4.512228e-02	-3.446805e+01
1.353642581348557e-02	4.512233e-02	-3.445412e+01
1.353643932148338e-02	4.512237e-02	-3.442933e+01
1.353645252998646e-02	4.512242e-02	-3.438469e+01
1.353646596956858e-02	4.512246e-02	-3.430451e+01
1.353647960922484e-02	4.512251e-02	-3.416265e+01
1.353649415322251e-02	4.512256e-02	-3.390637e+01
1.353650795045350e-02	4.512260e-02	-3.350313e+01
1.353652233794698e-02	4.512265e-02	-3.283327e+01
1.353653653990949e-02	4.512270e-02	-3.183134e+01
1.353655148094417e-02	4.512275e-02	-3.034029e+01
1.353656686767406e-02	4.512280e-02	-2.838768e+01
1.353657624995455e-02	4.512283e-02	-2.700496e+01
1.353658225085165e-02	4.512285e-02	-2.604822e+01
1.353659004003935e-02	4.512288e-02	-2.480088e+01
1.353659617915765e-02	4.512290e-02	-2.387609e+01
1.353660359067975e-02	4.512292e-02	-2.290051e+01
1.353661841372394e-02	4.512297e-02	-2.135971e+01
1.353663862181337e-02	4.512304e-02	-1.978630e+01
1.353664367383572e-02	4.512306e-02	-1.950480e+01
1.353665377788044e-02	4.512309e-02	-1.911659e+01
1.353667398596986e-02	4.512316e-02	-1.859842e+01
1.353671440214871e-02	4.512329e-02	-1.802535e+01
1.353675189301448e-02	4.512342e-02	-1.777318e+01
1.353680915535447e-02	4.512361e-02	-1.762790e+01
1.353701023500543e-02	4.512428e-02	-1.752133e+01
1.382351372315111e-02	4.607929e-02	-1.768557e+01
1.414351372315110e-02	4.714595e-02	-1.786262e+01
1.448351372315109e-02	4.827928e-02	-1.801393e+01
1.482351372315107e-02	4.941261e-02	-1.812385e+01
1.506351372315106e-02	5.021261e-02	-1.817479e+01
1.540351372315105e-02	5.134594e-02	-1.820699e+01
1.574351372315104e-02	5.247927e-02	-1.819015e+01
1.608351372315102e-02	5.361260e-02	-1.812230e+01
1.640351372315101e-02	5.467927e-02	-1.801053e+01
1.672351372315100e-02	5.574593e-02	-1.785141e+01
1.704351372315098e-02	5.681260e-02	-1.764437e+01
1.734351372315097e-02	5.781260e-02	-1.740630e+01
1.762351372315096e-02	5.874593e-02	-1.714502e+01
1.790351372315095e-02	5.967926e-02	-1.684407e+01
1.816351372315094e-02	6.054593e-02	-1.652344e+01
1.832351372315093e-02	6.107926e-02	-1.629738e+01
1.840351372315093e-02	6.134592e-02	-1.616785e+01
1.844351372315093e-02	6.147926e-02	-1.609290e+01
1.846351372315093e-02	6.154592e-02	-1.604936e+01
1.848351372315092e-02	6.161259e-02	-1.599734e+01
1.850351372315092e-02	6.167926e-02	-1.593286e+01
1.852351372315092e-02	6.174592e-02	-1.585624e+01
1.854351372315092e-02	6.181259e-02	-1.577250e+01
1.856351372315092e-02	6.187925e-02	-1.568642e+01
1.858351372315092e-02	6.194592e-02	-1.559914e+01
1.860351372315092e-02	6.201259e-02	-1.551073e+01
1.862351372315092e-02	6.207925e-02	-1.542065e+01
1.864351372315092e-02	6.214592e-02	-1.532881e+01
1.866351372315092e-02	6.221259e-02	-1.523412e+01
1.868351372315092e-02	6.227925e-02	-1.513544e+01
1.870351372315092e-02	6.234592e-02	-1.502840e+01
1.872351372315091e-02	6.241259e-02	-1.490919e+01
1.874211833075052e-02	6.247460e-02	-1.479031e+01
1.874215394828076e-02	6.247472e-02	-1.478736e+01
1.874222518334125e-02	6.247496e-02	-1.478066e+01
1.874228972409770e-02	6.247517e-02	-1.477996e+01
1.874236207619214e-02	6.247542e-02	-1.477982e+01
1.874242977205441e-02	6.247564e-02	-1.477925e+01
1.874251605145781e-02	6.247593e-02	-1.477862e+01
1.874284932710154e-02	6.247704e-02	-1.477589e+01
1.874461077446561e-02	6.248291e-02	-1.476111e+01
1.874700283232945e-02	6.249088e-02	-1.474051e+01
1.874880794191200e-02	6.249690e-02	-1.472442e+01
1.874960816735674e-02	6.249957e-02	-1.471722e+01
1.874964747982844e-02	6.249970e-02	-1.471729e+01
1.874970322881004e-02	6.249988e-02	-1.471930e+01
1.874975738424745e-02	6.250007e-02	-1.472388e+01
1.874982293454328e-02	6.250028e-02	-1.473054e+01
1.874986005856033e-02	6.250041e-02	-1.473308e+01
1.874989483678466e-02	6.250052e-02	-1.473409e+01
1.874993912369205e-02	6.250067e-02	-1.473448e+01
1.875000896935119e-02	6.250090e-02	-1.473442e+01
1.875005373721449e-02	6.250105e-02	-1.473417e+01
1.875009240202838e-02	6.250118e-02	-1.473385e+01
1.875013555813033e-02	6.250133e-02	-1.473346e+01
1.875018112289221e-02	6.250148e-02	-1.473301e+01
1.875022547319737e-02	6.250162e-02	-1.473255e+01
1.875026762999059e-02	6.250177e-02	-1.473211e+01
1.875030968156896e-02	6.250191e-02	-1.473165e+01
1.875041532894588e-02	6.250226e-02	-1.473049e+01
1.875064605609071e-02	6.250302e-02	-1.472792e+01
1.877391089933446e-02	6.258058e-02	-1.446751e+01
1.879012809160475e-02	6.263463e-02	-1.428548e+01
1.881012809160475e-02	6.270130e-02	-1.406053e+01
1.883012809160475e-02	6.276797e-02	-1.383504e+01
1.927012809160473e-02	6.423463e-02	-8.751907e+00
1.971012809160471e-02	6.570130e-02	-3.501812e+00
1.999012809160470e-02	6.663463e-02	-1.196667e-01
2.005012809160470e-02	6.683463e-02	6.060855e-01
2.041012809160469e-02	6.803463e-02	4.947103e+00
2.083012809160467e-02	6.943462e-02	9.927876e+00
2.119012809160465e-02	7.063462e-02	1.406295e+01
2.121012809160465e-02	7.070129e-02	1.428787e+01
2.123012809160465e-02	7.076795e-02	1.451222e+01
2.129012809160465e-02	7.096795e-02	1.518175e+01
2.173012809160463e-02	7.243462e-02	1.991165e+01
2.207012809160462e-02	7.356795e-02	2.331086e+01
2.241012809160460e-02	7.470128e-02	2.644441e+01
2.275012809160459e-02	7.583461e-02	2.927656e+01
2.311012809160458e-02	7.703461e-02	3.191100e+01
2.347012809160456e-02	7.823461e-02	3.413773e+01
2.361012809160455e-02	7.870127e-02	3.488728e+01
2.363012809160455e-02	7.876793e-02	3.498886e+01
2.365012809160455e-02	7.883460e-02	3.508902e+01
2.367012809160455e-02	7.890127e-02	3.518768e+01
2.369012809160455e-02	7.896794e-02	3.528473e+01
2.371012809160455e-02	7.903460e-02	3.537993e+01
2.373012809160455e-02	7.910127e-02	3.547302e+01
2.375012809160455e-02	7.916793e-02	3.556363e+01
2.377012809160455e-02	7.923460e-02	3.565136e+01
2.379043570879205e-02	7.930230e-02	3.573793e+01
2.379685911136816e-02	7.932370e-02	3.576423e+01
2.379687545404764e-02	7.932376e-02	3.576424e+01
2.379690813940659e-02	7.932387e-02	3.576364e+01
2.379693810877241e-02	7.932397e-02	3.576140e+01
2.379695820721668e-02	7.932404e-02	3.575675e+01
2.379697614569457e-02	7.932410e-02	3.574668e+01
2.379699046657584e-02	7.932414e-02	3.572969e+01
2.379700385315591e-02	7.932419e-02	3.569911e+01
2.379701722122909e-02	7.932423e-02	3.564393e+01
2.379703077298254e-02	7.932428e-02	3.554403e+01
2.379704581706061e-02	7.932433e-02	3.535288e+01
2.379705951873620e-02	7.932437e-02	3.505716e+01
2.379707406374458e-02	7.932442e-02	3.454507e+01
2.379708801116106e-02	7.932447e-02	3.377824e+01
2.379710280043837e-02	7.932451e-02	3.258113e+01
2.379711772354320e-02	7.932457e-02	3.094023e+01
2.379713373026602e-02	7.932462e-02	2.879440e+01
2.379714033078201e-02	7.932464e-02	2.780550e+01
2.379715056707503e-02	7.932468e-02	2.622976e+01
2.379715711277342e-02	7.932470e-02	2.528971e+01
2.379716487352802e-02	7.932472e-02	2.433479e+01
2.379718039503723e-02	7.932477e-02	2.292045e+01
2.379721143805564e-02	7.932488e-02	2.097300e+01
2.379721629347888e-02	7.932489e-02	2.077126e+01
2.379722600432535e-02	7.932493e-02	2.051835e+01
2.379724542601830e-02	7.932499e-02	2.016905e+01
2.379728426940419e-02	7.932512e-02	1.977934e+01
2.379733230085348e-02	7.932528e-02	1.955515e+01
2.379739323161714e-02	7.932548e-02	1.944851e+01
2.379762936277485e-02	7.932627e-02	1.937098e+01
2.409365509815620e-02	8.031302e-02	1.959225e+01
2.441365509815618e-02	8.137969e-02	1.979157e+01
2.475365509815617e-02	8.251302e-02	1.993839e+01
2.509365509815616e-02	8.364635e-02	2.001490e+01
2.543365509815614e-02	8.477968e-02	2.001835e+01
2.577365509815613e-02	8.591301e-02	1.994671e+01
2.609365509815612e-02	8.697968e-02	1.980960e+01
2.641365509815610e-02	8.804634e-02	1.960449e+01
2.673365509815609e-02	8.911300e-02	1.933154e+01
2.703365509815608e-02	9.011301e-02	1.901458e+01
2.733365509815606e-02	9.111300e-02	1.863923e+01
2.761365509815605e-02	9.204634e-02	1.823653e+01
2.787365509815604e-02	9.291299e-02	1.781641e+01
2.813365509815603e-02	9.377966e-02	1.734666e+01
2.827365509815603e-02	9.424633e-02	1.706541e+01
2.835365509815602e-02	9.451299e-02	1.688740e+01
2.839365509815602e-02	9.464633e-02	1.678667e+01
2.841365509815602e-02	9.471299e-02	1.672881e+01
2.843365509815602e-02	9.477966e-02	1.666123e+01
2.845365509815602e-02	9.484633e-02	1.658163e+01
2.847365509815602e-02	9.491299e-02	1.649285e+01
2.857365509815601e-02	9.524633e-02	1.601499e+01
2.861365509815601e-02	9.537966e-02	1.581228e+01
2.863365509815601e-02	9.544633e-02	1.570568e+01
2.865365509815601e-02	9.551299e-02	1.559210e+01
2.867365509815601e-02	9.557966e-02	1.546564e+01
2.869365509815601e-02	9.564633e-02	1.532635e+01
2.869366573378101e-02	9.564636e-02	1.532571e+01
2.869368700503101e-02	9.564643e-02	1.532408e+01
2.869372954753100e-02	9.564658e-02	1.532300e+01
2.869379436650475e-02	9.564679e-02	1.532244e+01
2.869387666888985e-02	9.564707e-02	1.532181e+01
2.869402311211619e-02	9.564755e-02	1.532061e+01
2.869561903023496e-02	9.565287e-02	1.530706e+01
2.869716291739568e-02	9.565802e-02	1.529358e+01
2.870040232318475e-02	9.566882e-02	1.526473e+01
2.870103617888639e-02	9.567093e-02	1.525893e+01
2.870107030825496e-02	9.567104e-02	1.525868e+01
2.870111513943682e-02	9.567119e-02	1.525897e+01
2.870117109892271e-02	9.567138e-02	1.526153e+01
2.870122894401123e-02	9.567157e-02	1.526669e+01
2.870129196318609e-02	9.567178e-02	1.527258e+01
2.870132263117450e-02	9.567188e-02	1.527429e+01
2.870135858712450e-02	9.567200e-02	1.527505e+01
2.870140186905521e-02	9.567215e-02	1.527534e+01
2.870145848282914e-02	9.567234e-02	1.527525e+01
2.870150214983564e-02	9.567248e-02	1.527500e+01
2.870154302237844e-02	9.567262e-02	1.527468e+01
2.870158663618270e-02	9.567276e-02	1.527429e+01
2.870163308943547e-02	9.567292e-02	1.527383e+01
2.870167700795066e-02	9.567306e-02	1.527339e+01
2.870171983561648e-02	9.567321e-02	1.527293e+01
2.870176049309618e-02	9.567335e-02	1.527250e+01
2.870186464081048e-02	9.567369e-02	1.527136e+01
2.870209196025085e-02	9.567445e-02	1.526885e+01
2.872497518552640e-02	9.575073e-02	1.501434e+01
2.874079978798325e-02	9.580348e-02	1.483784e+01
2.876079978798324e-02	9.587014e-02	1.461429e+01
2.878079978798324e-02	9.593681e-02	1.439019e+01
2.922079978798323e-02	9.740347e-02	9.331894e+00
2.966079978798321e-02	9.887014e-02	4.095572e+00
2.998079978798320e-02	9.993680e-02	2.324854e-01
3.002079978798319e-02	1.000701e-01	-2.513611e-01
3.010079978798319e-02	1.003368e-01	-1.218870e+00
3.048079978798317e-02	1.016035e-01	-5.793620e+00
3.090079978798316e-02	1.030035e-01	-1.075135e+01
3.122079978798314e-02	1.040701e-01	-1.440770e+01
3.124079978798314e-02	1.041368e-01	-1.463176e+01
3.126079978798314e-02	1.042035e-01	-1.485524e+01
3.128079978798314e-02	1.042701e-01	-1.507811e+01
3.134079978798314e-02	1.044701e-01	-1.574311e+01
3.178079978798312e-02	1.059368e-01	-2.043382e+01
3.210079978798311e-02	1.070035e-01	-2.360525e+01
3.244079978798309e-02	1.081368e-01	-2.671307e+01
3.278079978798308e-02	1.092701e-01	-2.951643e+01
3.314079978798307e-02	1.104701e-01	-3.211741e+01
3.350079978798305e-02	1.116701e-01	-3.430804e+01
3.392079978798303e-02	1.130701e-01	-3.630812e+01
3.394079978798303e-02	1.131368e-01	-3.638783e+01
3.396079978798303e-02	1.132034e-01	-3.646607e+01
3.398079978798303e-02	1.132701e-01	-3.654281e+01
3.400079978798303e-02	1.133368e-01	-3.661800e+01
