time	V(b1)	V(b2)	V(e)	V(rpot)	I(R3)	I(R4)	Ix(U1:B2)	Ix(U1:E)
3.546483355722278e-04	3.345480e+00	1.959226e+01	1.038036e+01	1.418593e+03	4.077361e-03	1.520673e-01	4.077361e-03	1.479886e-01
3.548148219010223e-04	3.168465e+00	1.957380e+01	9.894107e+00	1.419259e+03	4.262040e-03	1.440211e-01	4.262040e-03	1.397566e-01
3.549813082298169e-04	3.004322e+00	1.955667e+01	9.443066e+00	1.419925e+03	4.433269e-03	1.365601e-01	4.433269e-03	1.321228e-01
3.551477945586114e-04	2.853052e+00	1.954089e+01	9.027240e+00	1.420591e+03	4.591046e-03	1.296842e-01	4.591046e-03	1.250872e-01
3.553142808874060e-04	2.714655e+00	1.952646e+01	8.646630e+00	1.421257e+03	4.735373e-03	1.233934e-01	4.735373e-03	1.186499e-01
3.564798274676012e-04	1.891433e+00	1.944070e+01	6.382168e+00	1.425919e+03	5.592965e-03	8.597422e-02	5.592965e-03	8.036559e-02
3.577282131251303e-04	1.281375e+00	1.937738e+01	4.704019e+00	1.430913e+03	6.226190e-03	5.824430e-02	6.226190e-03	5.201095e-02
3.589948565116546e-04	8.860715e-01	1.933666e+01	3.617953e+00	1.435979e+03	6.633349e-03	4.027598e-02	6.633349e-03	3.364246e-02
3.602146176751725e-04	6.460592e-01	1.931237e+01	2.963333e+00	1.440859e+03	6.876253e-03	2.936632e-02	6.876253e-03	2.248949e-02
3.615775067891264e-04	4.778757e-01	1.929608e+01	2.516654e+00	1.446310e+03	7.039200e-03	2.172162e-02	7.039200e-03	1.467977e-02
3.630470428427623e-04	3.633340e-01	1.928630e+01	2.239167e+00	1.452188e+03	7.136989e-03	1.651518e-02	7.136989e-03	9.373212e-03
3.647597509049416e-04	2.701724e-01	1.928031e+01	2.056217e+00	1.459039e+03	7.196890e-03	1.228056e-02	7.196890e-03	5.081453e-03
3.649230693456157e-04	2.622797e-01	1.928005e+01	2.046341e+00	1.459692e+03	7.199512e-03	1.192181e-02	7.199512e-03	4.721871e-03
3.649638989557807e-04	2.600061e-01	1.928003e+01	2.044855e+00	1.459856e+03	7.199685e-03	1.181846e-02	7.199685e-03	4.618283e-03
3.650514000807098e-04	2.541564e-01	1.928002e+01	2.041883e+00	1.460206e+03	7.199771e-03	1.155256e-02	7.199771e-03	4.352652e-03
3.650591892868232e-04	2.534348e-01	1.928003e+01	2.041650e+00	1.460237e+03	7.199726e-03	1.151977e-02	7.199726e-03	4.319106e-03
3.650747676990501e-04	2.515067e-01	1.928005e+01	2.041210e+00	1.460299e+03	7.199524e-03	1.143212e-02	7.199524e-03	4.230214e-03
3.651059245235178e-04	2.458599e-01	1.928013e+01	2.040402e+00	1.460424e+03	7.198725e-03	1.117545e-02	7.198725e-03	3.975723e-03
3.651116435601648e-04	2.441520e-01	1.928016e+01	2.040271e+00	1.460447e+03	7.198430e-03	1.109782e-02	7.198430e-03	3.899108e-03
3.651130733193231e-04	2.435501e-01	1.928017e+01	2.040242e+00	1.460452e+03	7.198317e-03	1.107046e-02	7.198317e-03	3.871849e-03
3.651159328376535e-04	2.419109e-01	1.928020e+01	2.040188e+00	1.460464e+03	7.197989e-03	1.099595e-02	7.197989e-03	3.797370e-03
3.651216518743006e-04	2.373247e-01	1.928030e+01	2.040091e+00	1.460487e+03	7.197028e-03	1.078749e-02	7.197028e-03	3.590025e-03
3.651230230864722e-04	2.355159e-01	1.928034e+01	2.040072e+00	1.460492e+03	7.196621e-03	1.070527e-02	7.196621e-03	3.508336e-03
3.651257655108153e-04	2.302605e-01	1.928046e+01	2.040044e+00	1.460503e+03	7.195387e-03	1.046639e-02	7.195387e-03	3.271019e-03
3.651264511169011e-04	2.283747e-01	1.928051e+01	2.040039e+00	1.460506e+03	7.194916e-03	1.038067e-02	7.194916e-03	3.185830e-03
3.651278223290727e-04	2.229367e-01	1.928065e+01	2.040035e+00	1.460511e+03	7.193463e-03	1.013348e-02	7.193463e-03	2.940188e-03
3.651290615473979e-04	2.157269e-01	1.928087e+01	2.040039e+00	1.460516e+03	7.191318e-03	9.805771e-03	7.191318e-03	2.614683e-03
3.651301740281720e-04	2.051246e-01	1.928126e+01	2.040051e+00	1.460521e+03	7.187419e-03	9.323847e-03	7.187419e-03	2.136545e-03
3.651326479613415e-04	1.668578e-01	1.928687e+01	2.040139e+00	1.460531e+03	7.131295e-03	7.584444e-03	7.131295e-03	4.531468e-04
3.651339686104177e-04	1.563036e-01	1.929441e+01	2.040214e+00	1.460536e+03	7.055897e-03	7.104706e-03	7.055897e-03	4.880792e-05
3.651353628149612e-04	1.531145e-01	1.930406e+01	2.040300e+00	1.460542e+03	6.959369e-03	6.959750e-03	6.959369e-03	3.813726e-07
3.651369469123006e-04	1.507158e-01	1.931493e+01	2.040398e+00	1.460548e+03	6.850717e-03	6.850719e-03	6.850717e-03	1.799422e-09
3.651401151069933e-04	1.461984e-01	1.933546e+01	2.040594e+00	1.460560e+03	6.645380e-03	6.645380e-03	6.645380e-03	-1.801590e-11
3.651464514963787e-04	1.380660e-01	1.937243e+01	2.040987e+00	1.460586e+03	6.275725e-03	6.275725e-03	6.275725e-03	-2.282913e-11
3.651591242751495e-04	1.246336e-01	1.943348e+01	2.041773e+00	1.460636e+03	5.665164e-03	5.665164e-03	5.665164e-03	-2.442683e-11
3.651816261662222e-04	1.066291e-01	1.951532e+01	2.043169e+00	1.460727e+03	4.846776e-03	4.846776e-03	4.846776e-03	-2.656797e-11
3.652046485040777e-04	9.410954e-02	1.957223e+01	2.044596e+00	1.460819e+03	4.277707e-03	4.277707e-03	4.277707e-03	-2.805637e-11
3.652348822446999e-04	8.404867e-02	1.961796e+01	2.046471e+00	1.460940e+03	3.820394e-03	3.820394e-03	3.820394e-03	-2.925174e-11
3.652667348992694e-04	7.800221e-02	1.964544e+01	2.048446e+00	1.461067e+03	3.545555e-03	3.545555e-03	3.545555e-03	-2.996929e-11
3.653094882417468e-04	7.391877e-02	1.966401e+01	2.051096e+00	1.461238e+03	3.359944e-03	3.359944e-03	3.359944e-03	-3.045257e-11
3.653579373935623e-04	7.185363e-02	1.967339e+01	2.054099e+00	1.461432e+03	3.266074e-03	3.266074e-03	3.266074e-03	-3.069532e-11
3.654254647815908e-04	7.084142e-02	1.967799e+01	2.058283e+00	1.461702e+03	3.220064e-03	3.220064e-03	3.220064e-03	-3.081159e-11
3.655102870293719e-04	7.049480e-02	1.967957e+01	2.063536e+00	1.462041e+03	3.204309e-03	3.204309e-03	3.204309e-03	-3.084758e-11
3.731705957927010e-04	7.043677e-02	1.967983e+01	2.527364e+00	1.492682e+03	3.201671e-03	3.201671e-03	3.201671e-03	-3.039063e-11
3.808309045560299e-04	7.039379e-02	1.968003e+01	2.975546e+00	1.523324e+03	3.199718e-03	3.199718e-03	3.199718e-03	-2.994754e-11
3.884912133193590e-04	7.036587e-02	1.968015e+01	3.408084e+00	1.553965e+03	3.198449e-03	3.198449e-03	3.198449e-03	-2.951830e-11
3.961515220826879e-04	7.035300e-02	1.968021e+01	3.824977e+00	1.584606e+03	3.197864e-03	3.197864e-03	3.197864e-03	-2.910293e-11
4.038118308460169e-04	7.035519e-02	1.968020e+01	4.226226e+00	1.615247e+03	3.197963e-03	3.197963e-03	3.197963e-03	-2.870142e-11
4.114721396093460e-04	7.037243e-02	1.968012e+01	4.611830e+00	1.645889e+03	3.198747e-03	3.198747e-03	3.198747e-03	-2.831378e-11
4.191324483726749e-04	7.040472e-02	1.967998e+01	4.981790e+00	1.676530e+03	3.200215e-03	3.200215e-03	3.200215e-03	-2.793999e-11
4.728305042072944e-04	7.040781e-02	1.967996e+01	7.280871e+00	1.891322e+03	3.200355e-03	3.200355e-03	3.200355e-03	-2.564097e-11
5.728305042072973e-04	7.041342e-02	1.967994e+01	1.084125e+01	2.291322e+03	3.200610e-03	3.200610e-03	3.200610e-03	-2.207909e-11
5.853305042072959e-04	7.041091e-02	1.967995e+01	1.121025e+01	2.341322e+03	3.200495e-03	3.200496e-03	3.200495e-03	4.612686e-10
6.103305042072932e-04	7.043337e-02	1.967985e+01	1.184615e+01	2.441322e+03	3.201482e-03	3.201517e-03	3.201482e-03	3.459380e-08
6.165805042072925e-04	7.052513e-02	1.967945e+01	1.199868e+01	2.466322e+03	3.205541e-03	3.205688e-03	3.205541e-03	1.470749e-07
6.181430042072888e-04	7.071093e-02	1.967863e+01	1.203566e+01	2.472572e+03	3.213745e-03	3.214133e-03	3.213745e-03	3.879533e-07
6.185336292072879e-04	7.088558e-02	1.967785e+01	1.204488e+01	2.474135e+03	3.221448e-03	3.222072e-03	3.221448e-03	6.238004e-07
6.185458362385349e-04	7.089525e-02	1.967781e+01	1.204517e+01	2.474183e+03	3.221871e-03	3.222512e-03	3.221871e-03	6.402901e-07
6.185702503010287e-04	7.092390e-02	1.967769e+01	1.204574e+01	2.474281e+03	3.223115e-03	3.223814e-03	3.223115e-03	6.984757e-07
6.186190784260304e-04	7.100672e-02	1.967733e+01	1.204689e+01	2.474476e+03	3.226703e-03	3.227578e-03	3.226703e-03	8.750090e-07
6.186312854572773e-04	7.104208e-02	1.967718e+01	1.204718e+01	2.474525e+03	3.228223e-03	3.229185e-03	3.228223e-03	9.624220e-07
6.186556995197712e-04	7.114816e-02	1.967672e+01	1.204776e+01	2.474623e+03	3.232754e-03	3.234007e-03	3.232754e-03	1.253992e-06
6.186618030353946e-04	7.118987e-02	1.967655e+01	1.204790e+01	2.474647e+03	3.234510e-03	3.235903e-03	3.234510e-03	1.393534e-06
6.186740100666416e-04	7.130940e-02	1.967605e+01	1.204819e+01	2.474696e+03	3.239487e-03	3.241336e-03	3.239487e-03	1.849580e-06
6.186770618244603e-04	7.135326e-02	1.967587e+01	1.204826e+01	2.474708e+03	3.241277e-03	3.243330e-03	3.241277e-03	2.053929e-06
6.186831653400837e-04	7.147282e-02	1.967539e+01	1.204840e+01	2.474733e+03	3.246075e-03	3.248765e-03	3.246075e-03	2.689562e-06
6.186846912189931e-04	7.151348e-02	1.967523e+01	1.204844e+01	2.474739e+03	3.247667e-03	3.250613e-03	3.247667e-03	2.946321e-06
6.186877429768117e-04	7.161787e-02	1.967483e+01	1.204851e+01	2.474751e+03	3.251673e-03	3.255358e-03	3.251673e-03	3.687134e-06
6.186885059162595e-04	7.165058e-02	1.967471e+01	1.204853e+01	2.474754e+03	3.252896e-03	3.256845e-03	3.252896e-03	3.950269e-06
6.186900317951688e-04	7.174810e-02	1.967437e+01	1.204856e+01	2.474760e+03	3.256346e-03	3.261277e-03	3.256346e-03	4.932952e-06
6.186930835529875e-04	7.203411e-02	1.967341e+01	1.204864e+01	2.474772e+03	3.265899e-03	3.274278e-03	3.265899e-03	8.379418e-06
6.186938464924352e-04	7.219327e-02	1.967297e+01	1.204865e+01	2.474775e+03	3.270275e-03	3.281513e-03	3.270275e-03	1.123785e-05
6.186953723713445e-04	7.283078e-02	1.967150e+01	1.204869e+01	2.474781e+03	3.285027e-03	3.310490e-03	3.285027e-03	2.547425e-05
6.186957538410753e-04	7.316525e-02	1.967088e+01	1.204870e+01	2.474783e+03	3.291218e-03	3.325693e-03	3.291218e-03	3.447479e-05
6.186958492085115e-04	7.331456e-02	1.967065e+01	1.204870e+01	2.474783e+03	3.293450e-03	3.332480e-03	3.293450e-03	3.902824e-05
6.186960399433700e-04	7.371273e-02	1.967014e+01	1.204870e+01	2.474784e+03	3.298620e-03	3.350579e-03	3.298620e-03	5.195452e-05
6.186960876270881e-04	7.384983e-02	1.966998e+01	1.204871e+01	2.474784e+03	3.300164e-03	3.356810e-03	3.300164e-03	5.663580e-05
6.186961829945242e-04	7.432510e-02	1.966957e+01	1.204871e+01	2.474785e+03	3.304291e-03	3.378414e-03	3.304291e-03	7.411026e-05
6.186963737293827e-04	7.588130e-02	1.966849e+01	1.204871e+01	2.474785e+03	3.315106e-03	3.449150e-03	3.315106e-03	1.340786e-04
6.186964214131008e-04	7.682237e-02	1.966808e+01	1.204871e+01	2.474786e+03	3.319212e-03	3.491926e-03	3.319212e-03	1.727559e-04
6.186965167805369e-04	8.034879e-02	1.966694e+01	1.204871e+01	2.474786e+03	3.330638e-03	3.652218e-03	3.330638e-03	3.215879e-04
6.186965406223960e-04	8.231084e-02	1.966654e+01	1.204871e+01	2.474786e+03	3.334588e-03	3.741402e-03	3.334588e-03	4.068140e-04
6.186965883061141e-04	9.036539e-02	1.966548e+01	1.204871e+01	2.474786e+03	3.345161e-03	4.107518e-03	3.345161e-03	7.625183e-04
6.186966223599849e-04	1.297317e-01	1.966426e+01	1.204871e+01	2.474786e+03	3.357367e-03	5.896896e-03	3.357367e-03	2.539834e-03
6.186966904677405e-04	4.167620e-01	1.966085e+01	1.204870e+01	2.474787e+03	3.391528e-03	1.894373e-02	3.391528e-03	1.554740e-02
6.186967352011796e-04	9.537588e-01	1.965881e+01	1.204868e+01	2.474787e+03	3.411918e-03	4.335267e-02	3.411918e-03	3.991951e-02
6.186967922812564e-04	2.132186e+00	1.965691e+01	1.204861e+01	2.474787e+03	3.430882e-03	9.691755e-02	3.430882e-03	9.345368e-02
6.186968152804978e-04	2.686034e+00	1.965639e+01	1.204856e+01	2.474787e+03	3.436146e-03	1.220924e-01	3.436146e-03	1.186426e-01
6.186968315054914e-04	3.034922e+00	1.965615e+01	1.204852e+01	2.474787e+03	3.438470e-03	1.379510e-01	3.438470e-03	1.345114e-01
6.186968564965978e-04	3.423752e+00	1.965593e+01	1.204844e+01	2.474787e+03	3.440720e-03	1.556251e-01	3.440720e-03	1.521840e-01
6.186968827490841e-04	3.695249e+00	1.965578e+01	1.204835e+01	2.474788e+03	3.442176e-03	1.679658e-01	3.442176e-03	1.645208e-01
6.186968971325785e-04	3.786448e+00	1.965574e+01	1.204830e+01	2.474788e+03	3.442646e-03	1.721113e-01	3.442646e-03	1.686640e-01
6.186969108376017e-04	3.839215e+00	1.965571e+01	1.204825e+01	2.474788e+03	3.442916e-03	1.745097e-01	3.442916e-03	1.710629e-01
6.186969449795271e-04	3.910098e+00	1.965567e+01	1.204813e+01	2.474788e+03	3.443295e-03	1.777317e-01	3.443295e-03	1.742864e-01
6.186970025441607e-04	3.944731e+00	1.965565e+01	1.204792e+01	2.474788e+03	3.443536e-03	1.793060e-01	3.443536e-03	1.758623e-01
6.189038207580785e-04	3.686114e+00	1.962810e+01	1.132338e+01	2.475615e+03	3.718996e-03	1.675506e-01	3.718996e-03	1.638310e-01
6.191106389719965e-04	3.443893e+00	1.960241e+01	1.064752e+01	2.476442e+03	3.975858e-03	1.565406e-01	3.975858e-03	1.525635e-01
6.193174571859143e-04	3.218068e+00	1.957859e+01	1.002033e+01	2.477270e+03	4.214122e-03	1.462758e-01	4.214122e-03	1.420598e-01
6.195242753998322e-04	3.008639e+00	1.955662e+01	9.441822e+00	2.478097e+03	4.433786e-03	1.367563e-01	4.433786e-03	1.323199e-01
6.197310936137500e-04	2.815607e+00	1.953651e+01	8.911988e+00	2.478924e+03	4.634853e-03	1.279821e-01	4.634853e-03	1.233439e-01
6.199379118276679e-04	2.638971e+00	1.951827e+01	8.430829e+00	2.479752e+03	4.817321e-03	1.199532e-01	4.817321e-03	1.151317e-01
6.201447300415858e-04	2.478731e+00	1.950188e+01	7.998345e+00	2.480579e+03	4.981191e-03	1.126696e-01	4.981191e-03	1.076833e-01
6.212775056194941e-04	1.741780e+00	1.942518e+01	5.971493e+00	2.485110e+03	5.748224e-03	7.917182e-02	5.748224e-03	7.342216e-02
6.225670566770564e-04	1.169921e+00	1.936588e+01	4.397924e+00	2.490268e+03	6.341233e-03	5.317824e-02	6.341233e-03	4.683750e-02
6.237907727772857e-04	8.223215e-01	1.933016e+01	3.443393e+00	2.495163e+03	6.698378e-03	3.737825e-02	6.698378e-03	3.067964e-02
6.250658054613722e-04	5.946793e-01	1.930730e+01	2.825140e+00	2.500263e+03	6.926986e-03	2.703088e-02	6.926986e-03	2.010297e-02
6.264194838912912e-04	4.421682e-01	1.929286e+01	2.426522e+00	2.505678e+03	7.071404e-03	2.009856e-02	7.071404e-03	1.302577e-02
6.279566691720639e-04	3.247643e-01	1.928292e+01	2.143168e+00	2.511827e+03	7.170812e-03	1.476202e-02	7.170812e-03	7.591765e-03
6.281730554533876e-04	3.122484e-01	1.928205e+01	2.117126e+00	2.512692e+03	7.179487e-03	1.419311e-02	7.179487e-03	7.014125e-03
6.282902399684653e-04	3.064547e-01	1.928169e+01	2.105890e+00	2.513161e+03	7.183116e-03	1.392976e-02	7.183116e-03	6.747116e-03
6.284074244835430e-04	3.006303e-01	1.928136e+01	2.095379e+00	2.513630e+03	7.186424e-03	1.366501e-02	7.186424e-03	6.479017e-03
6.285246089986207e-04	2.947753e-01	1.928106e+01	2.085595e+00	2.514098e+03	7.189410e-03	1.339888e-02	7.189410e-03	6.209828e-03
6.286417935136984e-04	2.888897e-01	1.928079e+01	2.076535e+00	2.514567e+03	7.192076e-03	1.313135e-02	7.192076e-03	5.939549e-03
6.287589780287761e-04	2.829736e-01	1.928056e+01	2.068201e+00	2.515036e+03	7.194421e-03	1.286244e-02	7.194421e-03	5.668179e-03
6.288761625438538e-04	2.770269e-01	1.928036e+01	2.060592e+00	2.515505e+03	7.196446e-03	1.259213e-02	7.196446e-03	5.395720e-03
6.289933470589315e-04	2.710495e-01	1.928019e+01	2.053709e+00	2.515973e+03	7.198149e-03	1.232043e-02	7.198149e-03	5.122170e-03
6.290867043382414e-04	2.654833e-01	1.928009e+01	2.048801e+00	2.516347e+03	7.199110e-03	1.206742e-02	7.199110e-03	4.867393e-03
6.291900279075252e-04	2.584426e-01	1.928002e+01	2.043878e+00	2.516760e+03	7.199783e-03	1.174739e-02	7.199783e-03	4.545196e-03
6.292158587998392e-04	2.561036e-01	1.928002e+01	2.042766e+00	2.516864e+03	7.199785e-03	1.164107e-02	7.199785e-03	4.438915e-03
6.292675205844811e-04	2.496049e-01	1.928007e+01	2.040757e+00	2.517070e+03	7.199332e-03	1.134568e-02	7.199332e-03	4.145933e-03
6.292778447982983e-04	2.476613e-01	1.928009e+01	2.040390e+00	2.517111e+03	7.199096e-03	1.125733e-02	7.199096e-03	4.057610e-03
6.292804258517526e-04	2.470057e-01	1.928010e+01	2.040305e+00	2.517122e+03	7.198998e-03	1.122753e-02	7.198998e-03	4.027457e-03
6.292855879586612e-04	2.449580e-01	1.928014e+01	2.040146e+00	2.517142e+03	7.198635e-03	1.113446e-02	7.198635e-03	3.934272e-03
6.292959121724784e-04	2.385411e-01	1.928026e+01	2.039852e+00	2.517184e+03	7.197387e-03	1.084277e-02	7.197387e-03	3.645094e-03
6.292975864849309e-04	2.365564e-01	1.928030e+01	2.039811e+00	2.517190e+03	7.196954e-03	1.075256e-02	7.196954e-03	3.555462e-03
6.293009351098361e-04	2.302802e-01	1.928045e+01	2.039744e+00	2.517204e+03	7.195544e-03	1.046728e-02	7.195544e-03	3.272083e-03
6.293017722660693e-04	2.278492e-01	1.928051e+01	2.039731e+00	2.517207e+03	7.194945e-03	1.035678e-02	7.194945e-03	3.162344e-03
6.293034465785219e-04	2.206098e-01	1.928070e+01	2.039713e+00	2.517214e+03	7.192951e-03	1.002772e-02	7.192951e-03	2.835308e-03
6.293045308094769e-04	2.132508e-01	1.928094e+01	2.039709e+00	2.517218e+03	7.190615e-03	9.693218e-03	7.190615e-03	2.503201e-03
6.293057512906514e-04	1.988396e-01	1.928157e+01	2.039717e+00	2.517223e+03	7.184291e-03	9.038165e-03	7.184291e-03	1.854304e-03
6.293069516934979e-04	1.800857e-01	1.928380e+01	2.039745e+00	2.517228e+03	7.161958e-03	8.185713e-03	7.161958e-03	1.023850e-03
6.293085030028706e-04	1.614690e-01	1.929059e+01	2.039809e+00	2.517234e+03	7.094064e-03	7.339500e-03	7.094064e-03	2.454357e-04
6.293101057124467e-04	1.539248e-01	1.930086e+01	2.039889e+00	2.517240e+03	6.991401e-03	6.996582e-03	6.991401e-03	5.181328e-06
6.293118461005165e-04	1.511563e-01	1.931293e+01	2.039981e+00	2.517247e+03	6.870734e-03	6.870742e-03	6.870734e-03	8.809067e-09
6.293138572943807e-04	1.482103e-01	1.932632e+01	2.040088e+00	2.517255e+03	6.736834e-03	6.736834e-03	6.736834e-03	-9.560639e-12
6.293178796821092e-04	1.427258e-01	1.935125e+01	2.040301e+00	2.517271e+03	6.487538e-03	6.487538e-03	6.487538e-03	-2.226931e-11
6.293259244575522e-04	1.331118e-01	1.939495e+01	2.040727e+00	2.517304e+03	6.050536e-03	6.050536e-03	6.050536e-03	-2.341897e-11
6.293420140084521e-04	1.176594e-01	1.946519e+01	2.041579e+00	2.517368e+03	5.348154e-03	5.348154e-03	5.348154e-03	-2.525695e-11
6.293645730676839e-04	1.018461e-01	1.953706e+01	2.042773e+00	2.517458e+03	4.629368e-03	4.629368e-03	4.629368e-03	-2.713754e-11
6.293903161977421e-04	8.999932e-02	1.959091e+01	2.044136e+00	2.517561e+03	4.090878e-03	4.090878e-03	4.090878e-03	-2.854595e-11
6.294207776602057e-04	8.161976e-02	1.962900e+01	2.045748e+00	2.517683e+03	3.709989e-03	3.709989e-03	3.709989e-03	-2.954150e-11
6.294563649984070e-04	7.626342e-02	1.965335e+01	2.047631e+00	2.517825e+03	3.466519e-03	3.466519e-03	3.466519e-03	-3.017702e-11
6.295005820242255e-04	7.303584e-02	1.966802e+01	2.049971e+00	2.518002e+03	3.319811e-03	3.319811e-03	3.319811e-03	-3.055876e-11
6.295552078067618e-04	7.138426e-02	1.967553e+01	2.052861e+00	2.518221e+03	3.244739e-03	3.244739e-03	3.244739e-03	-3.075241e-11
6.296274803235663e-04	7.067245e-02	1.967876e+01	2.056684e+00	2.518510e+03	3.212384e-03	3.212384e-03	3.212384e-03	-3.083329e-11
6.301516004582897e-04	7.040457e-02	1.967998e+01	2.084371e+00	2.520606e+03	3.200208e-03	3.200208e-03	3.200208e-03	-3.083749e-11
6.400092479464421e-04	7.040466e-02	1.967998e+01	2.591692e+00	2.560037e+03	3.200212e-03	3.200212e-03	3.200212e-03	-3.033011e-11
6.498668954345944e-04	7.040474e-02	1.967998e+01	3.080490e+00	2.599468e+03	3.200215e-03	3.200215e-03	3.200215e-03	-2.984127e-11
6.597245429227469e-04	7.040478e-02	1.967998e+01	3.550767e+00	2.638898e+03	3.200218e-03	3.200217e-03	3.200218e-03	-2.937097e-11
6.695821904108992e-04	7.040481e-02	1.967998e+01	4.002522e+00	2.678329e+03	3.200219e-03	3.200218e-03	3.200219e-03	-2.891920e-11
6.794398378990517e-04	7.040480e-02	1.967998e+01	4.435755e+00	2.717759e+03	3.200219e-03	3.200218e-03	3.200219e-03	-2.848596e-11
6.892974853872041e-04	7.040478e-02	1.967998e+01	4.850467e+00	2.757190e+03	3.200217e-03	3.200217e-03	3.200217e-03	-2.807127e-11
6.991551328753565e-04	7.040472e-02	1.967998e+01	5.246656e+00	2.796621e+03	3.200215e-03	3.200215e-03	3.200215e-03	-2.767510e-11
7.687020001933553e-04	7.040472e-02	1.967998e+01	7.743101e+00	3.074808e+03	3.200215e-03	3.200215e-03	3.200215e-03	-2.517874e-11
8.687020001933582e-04	7.040465e-02	1.967998e+01	1.074656e+01	3.474808e+03	3.200211e-03	3.200211e-03	3.200211e-03	-2.217523e-11
8.812020001933568e-04	7.040467e-02	1.967998e+01	1.106200e+01	3.524808e+03	3.200212e-03	3.200212e-03	3.200212e-03	-1.828933e-11
9.062020001933541e-04	7.040486e-02	1.967998e+01	1.161898e+01	3.624808e+03	3.200221e-03	3.200221e-03	3.200221e-03	1.334062e-10
9.124520001933534e-04	7.042089e-02	1.967991e+01	1.175262e+01	3.649808e+03	3.200930e-03	3.200949e-03	3.200930e-03	1.949958e-08
9.249520001933520e-04	7.051004e-02	1.967951e+01	1.201115e+01	3.699808e+03	3.204873e-03	3.205001e-03	3.204873e-03	1.283956e-07
9.253426251933511e-04	7.052920e-02	1.967943e+01	1.201912e+01	3.701371e+03	3.205720e-03	3.205873e-03	3.205720e-03	1.528994e-07
9.261238751933493e-04	7.061238e-02	1.967906e+01	1.203489e+01	3.704496e+03	3.209394e-03	3.209654e-03	3.209394e-03	2.592201e-07
9.263191876933558e-04	7.064455e-02	1.967892e+01	1.203883e+01	3.705277e+03	3.210815e-03	3.211116e-03	3.210815e-03	3.004382e-07
9.263680158183574e-04	7.065570e-02	1.967887e+01	1.203981e+01	3.705472e+03	3.211307e-03	3.211623e-03	3.211307e-03	3.152314e-07
9.264656720683606e-04	7.068631e-02	1.967873e+01	1.204177e+01	3.705863e+03	3.212657e-03	3.213014e-03	3.212657e-03	3.576938e-07
9.266609845683671e-04	7.077156e-02	1.967836e+01	1.204571e+01	3.706644e+03	3.216410e-03	3.216889e-03	3.216410e-03	4.792568e-07
9.267098126933687e-04	7.081155e-02	1.967818e+01	1.204669e+01	3.706839e+03	3.218163e-03	3.218707e-03	3.218163e-03	5.442693e-07
9.268074689433720e-04	7.094917e-02	1.967758e+01	1.204865e+01	3.707230e+03	3.224168e-03	3.224962e-03	3.224168e-03	7.948428e-07
9.268318830058658e-04	7.100789e-02	1.967733e+01	1.204914e+01	3.707328e+03	3.226714e-03	3.227632e-03	3.226714e-03	9.176177e-07
9.268379865214893e-04	7.102923e-02	1.967724e+01	1.204927e+01	3.707352e+03	3.227633e-03	3.228602e-03	3.227633e-03	9.682425e-07
9.268501935527362e-04	7.109564e-02	1.967696e+01	1.204951e+01	3.707401e+03	3.230453e-03	3.231620e-03	3.230453e-03	1.167301e-06
9.268746076152301e-04	7.131442e-02	1.967604e+01	1.205000e+01	3.707499e+03	3.239593e-03	3.241565e-03	3.239593e-03	1.971834e-06
9.268807111308536e-04	7.141210e-02	1.967564e+01	1.205012e+01	3.707523e+03	3.243580e-03	3.246005e-03	3.243580e-03	2.425458e-06
9.268822370097629e-04	7.144848e-02	1.967550e+01	1.205015e+01	3.707529e+03	3.245028e-03	3.247658e-03	3.245028e-03	2.630676e-06
9.268852887675816e-04	7.158665e-02	1.967499e+01	1.205022e+01	3.707541e+03	3.250089e-03	3.253939e-03	3.250089e-03	3.850863e-06
9.268913922832051e-04	7.203878e-02	1.967341e+01	1.205034e+01	3.707566e+03	3.265924e-03	3.274490e-03	3.265924e-03	8.567108e-06
9.268915830180635e-04	7.206253e-02	1.967333e+01	1.205034e+01	3.707566e+03	3.266674e-03	3.275570e-03	3.266674e-03	8.896673e-06
9.268919644877943e-04	7.213391e-02	1.967312e+01	1.205035e+01	3.707568e+03	3.268746e-03	3.278814e-03	3.268746e-03	1.006895e-05
9.268927274272420e-04	7.230786e-02	1.967264e+01	1.205036e+01	3.707571e+03	3.273564e-03	3.286721e-03	3.273564e-03	1.315337e-05
9.268929181621005e-04	7.236529e-02	1.967250e+01	1.205037e+01	3.707572e+03	3.275040e-03	3.289331e-03	3.275040e-03	1.428744e-05
9.268932996318313e-04	7.255448e-02	1.967208e+01	1.205038e+01	3.707573e+03	3.279170e-03	3.297931e-03	3.279170e-03	1.876007e-05
9.268940625712790e-04	7.316700e-02	1.967094e+01	1.205039e+01	3.707576e+03	3.290590e-03	3.325773e-03	3.290590e-03	3.518641e-05
